ReviewID,PolicyID,ReviewerEmployeeID,ReviewDate,ReviewStatus,Comments
REV-01114,POL-0221,EMP-0011,5/13/22,Approved,Minor edits requested.
REV-01115,POL-0296,EMP-0025,5/17/22,Approved,No Changes Required.
REV-01116,POL-0251,EMP-0030,5/18/22,Approved,Minor edits requested.
REV-01117,POL-0023,EMP-0026,5/20/22,Rejected,Update section 3.
REV-01118,POL-0109,EMP-0033,5/20/22,Approved,Formatting changes only.
REV-01119,POL-0175,EMP-0026,5/23/22,Approved,Formatting changes only.
REV-01120,POL-0120,EMP-0025,5/23/22,Rejected,Minor edits requested.
REV-01121,POL-0222,EMP-0027,5/23/22,Rejected,Please verify citation.
REV-01122,POL-0292,EMP-0011,5/25/22,Approved,Formatting changes only.
REV-01123,POL-0159,EMP-0025,5/25/22,Approved,No Changes Required.
REV-01124,POL-0282,EMP-0034,5/26/22,Approved,Minor edits requested.
REV-01125,POL-0233,EMP-0028,5/31/22,Approved,Please verify citation.
REV-01126,POL-0039,EMP-0033,5/31/22,Approved,Minor edits requested.
REV-01127,POL-0211,EMP-0033,5/31/22,Approved,Please verify citation.
REV-01128,POL-0117,EMP-0026,5/31/22,Rejected,Looks good.
REV-01129,POL-0151,EMP-0029,5/31/22,Approved,Looks good.
REV-01130,POL-0138,EMP-0034,5/31/22,Approved,Formatting changes only.
REV-01131,POL-0280,EMP-0033,6/2/22,Approved,Looks good.
REV-01132,POL-0088,EMP-0034,6/3/22,Approved,No Changes Required.
REV-01132,POL-0088,EMP-0029,6/3/22,Approved,Update section 4.
REV-01133,POL-0288,EMP-0027,6/6/22,Approved,Looks good.
REV-01134,POL-0300,EMP-0032,6/7/22,Approved,Formatting changes only.
REV-01135,POL-0039,EMP-0033,6/13/22,Approved,Formatting changes only.
REV-01136,POL-0072,EMP-0011,6/13/22,Approved,Looks good.
REV-01137,POL-0032,EMP-0031,6/13/22,Approved,Update section 3.
REV-01138,POL-0109,EMP-0030,6/14/22,Approved,No Changes Required.
REV-01139,POL-0078,EMP-0027,6/14/22,Approved,Please verify citation.
REV-01140,POL-0161,EMP-0028,6/14/22,Approved,Formatting changes only.
REV-01141,POL-0128,EMP-0011,6/15/22,Approved,Please verify citation.
REV-01142,POL-0165,EMP-0029,6/16/22,Approved,Looks good.
REV-01143,POL-0281,EMP-0033,6/17/22,Approved,Please verify citation.
REV-01144,POL-0016,EMP-0032,6/17/22,Approved,Please verify citation.
REV-01145,POL-0255,EMP-0030,6/21/22,Rejected,Minor edits requested.
REV-01146,POL-0028,EMP-0011,6/21/22,Approved,Update section 3.
REV-01147,POL-0042,EMP-0031,6/22/22,Rejected,Looks good.
REV-01148,POL-0201,EMP-0025,6/22/22,Approved,Please verify citation.
REV-01149,POL-0164,EMP-0027,6/27/22,Approved,Looks good.
REV-01150,POL-0062,EMP-0028,6/27/22,Approved,Looks good.
REV-01150,POL-0062,EMP-0031,6/27/22,Approved,Looks good.
REV-01151,POL-0040,EMP-0032,6/27/22,Approved,Please verify citation.
REV-01152,POL-0040,EMP-0032,6/29/22,Approved,Update section 3.
REV-01153,POL-0230,EMP-0033,7/1/22,Approved,No Changes Required.
REV-01154,POL-0165,EMP-0027,7/5/22,Approved,Please verify citation.
REV-01155,POL-0187,EMP-0032,7/6/22,Approved,Update section 3.
REV-01156,POL-0267,EMP-0034,7/7/22,Approved,No Changes Required.
REV-01157,POL-0126,EMP-0030,7/11/22,Approved,Please verify citation.
REV-01158,POL-0074,EMP-0027,7/11/22,Approved,Please verify citation.
REV-01159,POL-0158,EMP-0026,7/12/22,Approved,Update section 3.
REV-01160,POL-0029,EMP-0028,7/12/22,Approved,Please verify citation.
REV-01161,POL-0206,EMP-0033,7/12/22,Approved,Formatting changes only.
REV-01162,POL-0289,EMP-0027,7/14/22,Approved,Update section 3.
REV-01163,POL-0136,EMP-0031,7/15/22,Approved,Formatting changes only.
REV-01164,POL-0150,EMP-0029,7/15/22,Approved,Looks good.
REV-01165,POL-0292,EMP-0030,7/15/22,Rejected,Minor edits requested.
REV-01166,POL-0068,EMP-0030,7/15/22,Approved,Looks good.
REV-01167,POL-0152,EMP-0025,7/18/22,Approved,Looks good.
REV-01168,POL-0184,EMP-0027,7/18/22,Approved,Please verify citation.
REV-01169,POL-0057,EMP-0032,7/18/22,Approved,No Changes Required.
REV-01170,POL-0138,EMP-0029,7/18/22,Approved,Formatting changes only.
REV-01171,POL-0258,EMP-0030,7/20/22,Approved,Please verify citation.
REV-01172,POL-0295,EMP-0030,7/25/22,Approved,No Changes Required.
REV-01173,POL-0254,EMP-0011,7/25/22,Approved,Looks good.
REV-01174,POL-0135,EMP-0031,8/1/22,Rejected,Minor edits requested.
REV-01175,POL-0045,EMP-0034,8/1/22,Rejected,Update section 3.
REV-01176,POL-0152,EMP-0032,8/1/22,Rejected,Please verify citation.
REV-01177,POL-0283,EMP-0029,8/2/22,Approved,Minor edits requested.
REV-01178,POL-0098,EMP-0026,8/3/22,Approved,No Changes Required.
REV-01179,POL-0243,EMP-0030,8/4/22,Approved,Please verify citation.
REV-01180,POL-0109,EMP-0027,8/8/22,Rejected,Looks good.
REV-01181,POL-0065,EMP-0033,8/8/22,Approved,Please verify citation.
REV-01182,POL-0232,EMP-0033,8/8/22,Approved,Minor edits requested.
REV-01183,POL-0238,EMP-0027,8/8/22,Approved,Formatting changes only.
REV-01184,POL-0208,EMP-0025,8/10/22,Approved,No Changes Required.
REV-01185,POL-0021,EMP-0011,8/12/22,Rejected,Formatting changes only.
REV-01186,POL-0217,EMP-0028,8/15/22,Approved,Looks good.
REV-01187,POL-0107,EMP-0031,8/15/22,Rejected,Minor edits requested.
REV-01188,POL-0027,EMP-0030,8/15/22,Approved,Formatting changes only.
REV-01189,POL-0236,EMP-0031,8/16/22,Approved,Update section 3.
REV-01190,POL-0220,EMP-0031,8/17/22,Approved,Looks good.
REV-01191,POL-0236,EMP-0026,8/17/22,Approved,Update section 3.
REV-01192,POL-0110,EMP-0034,8/19/22,Approved,Minor edits requested.
REV-01193,POL-0255,EMP-0032,8/19/22,Approved,No Changes Required.
REV-01194,POL-0130,EMP-0028,8/22/22,Approved,Update section 3.
REV-01195,POL-0035,EMP-0030,8/22/22,Approved,Formatting changes only.
REV-01196,POL-0099,EMP-0026,8/22/22,Approved,Formatting changes only.
REV-01197,POL-0170,EMP-0030,8/23/22,Approved,No Changes Required.
REV-01198,POL-0103,EMP-0025,8/24/22,Approved,Please verify citation.
REV-01199,POL-0075,EMP-0030,8/26/22,Approved,No Changes Required.
REV-01200,POL-0049,EMP-0031,8/29/22,Approved,Formatting changes only.
REV-01201,POL-0094,EMP-0033,8/29/22,Rejected,Looks good.
REV-01202,POL-0091,EMP-0034,8/29/22,Approved,Looks good.
REV-01203,POL-0278,EMP-0026,8/30/22,Approved,No Changes Required.
REV-01204,POL-0068,EMP-0025,9/2/22,Approved,Minor edits requested.
REV-01205,POL-0151,EMP-0032,9/6/22,Approved,Please verify citation.
REV-01206,POL-0214,EMP-0034,9/6/22,Approved,No Changes Required.
REV-01207,POL-0014,EMP-0031,9/8/22,Approved,Please verify citation.
REV-01208,POL-0207,EMP-0026,9/8/22,Approved,Please verify citation.
REV-01209,POL-0069,EMP-0030,9/9/22,Approved,Minor edits requested.
REV-01210,POL-0267,EMP-0030,9/12/22,Approved,Looks good.
REV-01211,POL-0109,EMP-0011,9/12/22,Approved,Please verify citation.
REV-01211,POL-0109,EMP-0030,9/12/22,Approved,Please verify citation.
REV-01212,POL-0296,EMP-0025,9/13/22,Approved,Looks good.
REV-01213,POL-0092,EMP-0028,9/14/22,Approved,Update section 1.
REV-01214,POL-0142,EMP-0029,9/14/22,Approved,Please verify citation.
REV-01215,POL-0100,EMP-0028,9/15/22,Approved,No Changes Required.
REV-01216,POL-0132,EMP-0028,9/16/22,Approved,Please verify citation.
REV-01217,POL-0067,EMP-0034,9/16/22,Approved,Update section 3.
REV-01218,POL-0200,EMP-0026,9/19/22,Approved,Minor edits requested.
REV-01219,POL-0174,EMP-0027,9/19/22,Approved,Update section 3.
REV-01220,POL-0245,EMP-0026,9/20/22,Approved,No Changes Required.
REV-01221,POL-0033,EMP-0026,9/20/22,Approved,Update section 3.
REV-01222,POL-0114,EMP-0027,9/22/22,Approved,Formatting changes only.
REV-01223,POL-0106,EMP-0034,9/22/22,Approved,Update section 3.
REV-01224,POL-0252,EMP-0027,9/22/22,Approved,Please verify citation.
REV-01225,POL-0164,EMP-0027,9/22/22,Approved,Looks good.
REV-01226,POL-0283,EMP-0026,9/22/22,Approved,Update section 3.
REV-01227,POL-0292,EMP-0026,9/23/22,Approved,Please verify citation.
REV-01228,POL-0093,EMP-0011,9/23/22,Approved,Minor edits requested.
REV-01229,POL-0083,EMP-0027,9/26/22,Approved,Please verify citation.
REV-01230,POL-0163,EMP-0031,9/26/22,Approved,Formatting changes only.
REV-01231,POL-0104,EMP-0032,9/26/22,Approved,Formatting changes only.
REV-01232,POL-0245,EMP-0027,9/27/22,Approved,No Changes Required.
REV-01233,POL-0034,EMP-0029,9/28/22,Approved,Looks good.
REV-01234,POL-0130,EMP-0027,9/29/22,Approved,Looks good.
REV-01235,POL-0287,EMP-0032,9/29/22,Approved,No Changes Required.
REV-01236,POL-0054,EMP-0028,9/30/22,Approved,Formatting changes only.
REV-01237,POL-0187,EMP-0027,10/3/22,Approved,No Changes Required.
REV-01238,POL-0278,EMP-0028,10/3/22,Approved,Update section 3.
REV-01239,POL-0024,EMP-0032,10/3/22,Approved,Minor edits requested.
REV-01240,POL-0228,EMP-0025,10/4/22,Rejected,Minor edits requested.
REV-01241,POL-0064,EMP-0034,10/5/22,Approved,Please verify citation.
REV-01242,POL-0292,EMP-0032,10/5/22,Approved,Looks good.
REV-01243,POL-0122,EMP-0026,10/6/22,Approved,Please verify citation.
REV-01244,POL-0004,EMP-0025,10/6/22,Approved,Please verify citation.
REV-01245,POL-0081,EMP-0034,10/7/22,Approved,Minor edits requested.
REV-01246,POL-0003,EMP-0030,10/11/22,Approved,Looks good.
REV-01247,POL-0173,EMP-0025,10/11/22,Approved,Formatting changes only.
REV-01248,POL-0275,EMP-0011,10/12/22,Approved,Minor edits requested.
REV-01249,POL-0068,EMP-0033,10/13/22,Approved,Formatting changes only.
REV-01250,POL-0219,EMP-0026,10/13/22,Approved,Please verify citation.
REV-01251,POL-0217,EMP-0029,10/14/22,Approved,Minor edits requested.
REV-01252,POL-0161,EMP-0032,10/14/22,Approved,Please verify citation.
REV-01253,POL-0281,EMP-0011,10/17/22,Rejected,Minor edits requested.
REV-01254,POL-0117,EMP-0029,10/17/22,Approved,Minor edits requested.
REV-01255,POL-0058,EMP-0033,10/19/22,Approved,No Changes Required.
REV-01256,POL-0255,EMP-0033,10/19/22,Approved,Update section 3.
REV-01257,POL-0034,EMP-0029,10/20/22,Approved,Update section 3.
REV-01258,POL-0287,EMP-0026,10/20/22,Approved,Looks good.
REV-01259,POL-0233,EMP-0027,10/20/22,Approved,Formatting changes only.
REV-01260,POL-0222,EMP-0033,10/21/22,Approved,Formatting changes only.
REV-01261,POL-0055,EMP-0029,10/24/22,Rejected,Please verify citation.
REV-01262,POL-0107,EMP-0011,10/24/22,Rejected,Looks good.
REV-01263,POL-0146,EMP-0011,10/24/22,Approved,Update section 3.
REV-01264,POL-0154,EMP-0029,10/24/22,Approved,Update section 3.
REV-01265,POL-0280,EMP-0011,10/27/22,Approved,Formatting changes only.
REV-01265,POL-0280,EMP-0011,10/26/22,Approved,Formatting changes only.
REV-01266,POL-0269,EMP-0027,10/27/22,Approved,Formatting changes only.
REV-01267,POL-0230,EMP-0033,10/28/22,Approved,Minor edits requested.
REV-01268,POL-0100,EMP-0033,10/28/22,Approved,Please verify citation.
REV-01269,POL-0055,EMP-0028,10/28/22,Approved,Update section 1.
REV-01270,POL-0079,EMP-0031,10/28/22,Approved,Looks good.
REV-01271,POL-0010,EMP-0027,10/31/22,Rejected,Formatting changes only.
REV-01272,POL-0252,EMP-0033,10/31/22,Approved,Formatting changes only.
REV-01273,POL-0240,EMP-0031,10/31/22,Approved,Minor edits requested.
REV-01274,POL-0031,EMP-0028,10/31/22,Approved,Please verify citation.
REV-01275,POL-0061,EMP-0029,10/31/22,Approved,No Changes Required.
REV-01276,POL-0042,EMP-0026,11/1/22,Approved,Minor edits requested.
REV-01277,POL-0272,EMP-0031,11/2/22,Approved,Please verify citation.
REV-01278,POL-0176,EMP-0026,11/2/22,Approved,Minor edits requested.
REV-01279,POL-0282,EMP-0031,11/3/22,Approved,Formatting changes only.
REV-01280,POL-0215,EMP-0034,11/3/22,Approved,Formatting changes only.
REV-01281,POL-0087,EMP-0011,11/4/22,Approved,Update section 3.
REV-01282,POL-0163,EMP-0027,11/7/22,Approved,Formatting changes only.
REV-01283,POL-0180,EMP-0029,11/9/22,Approved,Formatting changes only.
REV-01283,POL-0180,EMP-0031,11/7/22,Approved,Formatting changes only.
REV-01284,POL-0293,EMP-0026,11/9/22,Approved,Formatting changes only.
REV-01285,POL-0205,EMP-0025,11/14/22,Approved,No Changes Required.
REV-01286,POL-0274,EMP-0031,11/14/22,Approved,Looks good.
REV-01287,POL-0278,EMP-0034,11/15/22,Approved,Formatting changes only.
REV-01288,POL-0261,EMP-0030,11/16/22,Approved,Please verify citation.
REV-01289,POL-0285,EMP-0011,11/16/22,Approved,Update section 3.
REV-01290,POL-0186,EMP-0011,11/17/22,Approved,Please verify citation.
REV-01291,POL-0016,EMP-0029,11/17/22,Rejected,Looks good.
REV-01292,POL-0086,EMP-0030,11/21/22,Approved,Looks good.
REV-01293,POL-0229,EMP-0034,11/21/22,Approved,Minor edits requested.
REV-01294,POL-0040,EMP-0028,11/21/22,Approved,Looks good.
REV-01295,POL-0042,EMP-0029,11/22/22,Approved,Update section 2.
REV-01296,POL-0140,EMP-0028,11/23/22,Approved,Please verify citation.
REV-01297,POL-0274,EMP-0028,11/23/22,Approved,Update section 3.
REV-01298,POL-0132,EMP-0034,11/23/22,Approved,No Changes Required.
REV-01299,POL-0077,EMP-0011,11/25/22,Approved,Looks good.
REV-01300,POL-0257,EMP-0011,11/25/22,Approved,No Changes Required.
REV-01301,POL-0055,EMP-0030,11/25/22,Approved,Looks good.
REV-01302,POL-0084,EMP-0011,11/25/22,Approved,Formatting changes only.
REV-01303,POL-0104,EMP-0031,11/28/22,Approved,Please verify citation.
REV-01304,POL-0143,EMP-0028,11/28/22,Approved,No Changes Required.
REV-01305,POL-0072,EMP-0034,11/29/22,Approved,No Changes Required.
REV-01306,POL-0236,EMP-0029,11/29/22,Approved,Minor edits requested.
REV-01307,POL-0079,EMP-0025,12/1/22,Rejected,Looks good.
REV-01308,POL-0015,EMP-0026,12/1/22,Approved,Please verify citation.
REV-01309,POL-0054,EMP-0033,12/5/22,Approved,Formatting changes only.
REV-01310,POL-0123,EMP-0030,12/8/22,Rejected,Formatting changes only.
REV-01311,POL-0216,EMP-0011,12/8/22,Approved,No Changes Required.
REV-01312,POL-0158,EMP-0033,12/9/22,Approved,Looks good.
REV-01313,POL-0191,EMP-0032,12/12/22,Approved,Minor edits requested.
REV-01314,POL-0158,EMP-0026,12/12/22,Approved,Minor edits requested.
REV-01315,POL-0001,EMP-0028,12/12/22,Approved,No Changes Required.
REV-01316,POL-0093,EMP-0028,12/13/22,Approved,Looks good.
REV-01316,POL-0093,EMP-0028,12/12/22,Approved,Looks good.
REV-01317,POL-0247,EMP-0027,12/14/22,Rejected,Update section 3.
REV-01318,POL-0221,EMP-0034,12/21/22,Approved,Formatting changes only.
REV-01319,POL-0057,EMP-0026,12/27/22,Approved,Minor edits requested.
REV-01320,POL-0149,EMP-0025,12/27/22,Approved,Minor edits requested.
REV-01321,POL-0085,EMP-0031,12/27/22,Approved,Please verify citation.
REV-01322,POL-0215,EMP-0029,12/27/22,Approved,Update section 3.
REV-01323,POL-0187,EMP-0028,12/27/22,Rejected,Update section 3.
REV-01324,POL-0143,EMP-0025,12/29/22,Approved,Formatting changes only.
REV-01325,POL-0006,EMP-0033,12/30/22,Rejected,Looks good.
REV-01326,POL-0117,EMP-0026,1/3/23,Approved,Update section 3.
REV-01327,POL-0244,EMP-0031,1/3/23,Approved,Please verify citation.
REV-01328,POL-0061,EMP-0027,1/3/23,Approved,Formatting changes only.
REV-01329,POL-0058,EMP-0032,1/3/23,Approved,Update section 3.
REV-01330,POL-0025,EMP-0011,1/3/23,Approved,Looks good.
REV-01331,POL-0111,EMP-0032,1/4/23,Approved,No Changes Required.
REV-01332,POL-0103,EMP-0032,1/4/23,Approved,Update section 3.
REV-01333,POL-0223,EMP-0031,1/6/23,Approved,Update section 3.
REV-01334,POL-0032,EMP-0025,1/9/23,Approved,No Changes Required.
REV-01335,POL-0191,EMP-0029,1/9/23,Approved,Please verify citation.
REV-01336,POL-0228,EMP-0030,1/10/23,Approved,No Changes Required.
REV-01337,POL-0208,EMP-0029,1/12/23,Approved,Looks good.
REV-01338,POL-0183,EMP-0034,1/12/23,Approved,Looks good.
REV-01339,POL-0279,EMP-0030,1/17/23,Approved,No Changes Required.
REV-01340,POL-0283,EMP-0027,1/17/23,Approved,Minor edits requested.
REV-01341,POL-0045,EMP-0031,1/17/23,Approved,Update section 3.
REV-01342,POL-0040,EMP-0031,1/17/23,Rejected,Formatting changes only.
REV-01343,POL-0023,EMP-0026,1/17/23,Approved,No Changes Required.
REV-01344,POL-0049,EMP-0011,1/17/23,Approved,Minor edits requested.
REV-01345,POL-0249,EMP-0026,1/20/23,Approved,Please verify citation.
REV-01346,POL-0034,EMP-0027,1/23/23,Approved,Looks good.
REV-01347,POL-0064,EMP-0029,1/23/23,Approved,No Changes Required.
REV-01348,POL-0013,EMP-0033,1/27/23,Approved,Update section 3.
REV-01349,POL-0008,EMP-0029,1/27/23,Rejected,Formatting changes only.
REV-01350,POL-0212,EMP-0030,1/30/23,Approved,Update section 3.
REV-01351,POL-0095,EMP-0027,1/31/23,Approved,Formatting changes only.
REV-01352,POL-0027,EMP-0026,2/1/23,Approved,Update section 3.
REV-01353,POL-0041,EMP-0025,2/1/23,Approved,Looks good.
REV-01354,POL-0102,EMP-0034,2/2/23,Approved,Please verify citation.
REV-01355,POL-0054,EMP-0027,2/2/23,Approved,Update section 3.
REV-01356,POL-0235,EMP-0029,2/2/23,Approved,Minor edits requested.
REV-01357,POL-0255,EMP-0031,2/3/23,Approved,Looks good.
REV-01358,POL-0042,EMP-0011,2/3/23,Approved,Formatting changes only.
REV-01359,POL-0289,EMP-0031,2/3/23,Rejected,No Changes Required.
REV-01360,POL-0124,EMP-0033,2/3/23,Approved,Please verify citation.
REV-01361,POL-0129,EMP-0027,2/3/23,Approved,Looks good.
REV-01362,POL-0105,EMP-0028,2/6/23,Rejected,Please verify citation.
REV-01363,POL-0001,EMP-0034,2/7/23,Approved,Looks good.
REV-01364,POL-0281,EMP-0028,2/7/23,Approved,Looks good.
REV-01365,POL-0130,EMP-0028,2/7/23,Approved,No Changes Required.
REV-01366,POL-0032,EMP-0028,2/10/23,Approved,No Changes Required.
REV-01367,POL-0090,EMP-0031,2/10/23,Approved,Formatting changes only.
REV-01368,POL-0040,EMP-0029,2/16/23,Approved,No Changes Required.
REV-01369,POL-0070,EMP-0028,2/16/23,Approved,Looks good.
REV-01370,POL-0109,EMP-0025,2/17/23,Approved,No Changes Required.
REV-01371,POL-0049,EMP-0029,2/21/23,Approved,Formatting changes only.
REV-01372,POL-0028,EMP-0026,2/21/23,Approved,Formatting changes only.
REV-01373,POL-0206,EMP-0027,2/21/23,Approved,Formatting changes only.
REV-01374,POL-0285,EMP-0025,2/27/23,Approved,No Changes Required.
REV-01375,POL-0204,EMP-0032,2/27/23,Approved,Please verify citation.
REV-01376,POL-0152,EMP-0030,2/28/23,Approved,No Changes Required.
REV-01377,POL-0099,EMP-0033,3/2/23,Approved,Please verify citation.
REV-01378,POL-0044,EMP-0032,3/2/23,Approved,Minor edits requested.
REV-01379,POL-0056,EMP-0025,3/3/23,Approved,Minor edits requested.
REV-01380,POL-0244,EMP-0033,3/6/23,Approved,No Changes Required.
REV-01381,POL-0270,EMP-0011,3/6/23,Approved,Update section 3.
REV-01382,POL-0222,EMP-0033,3/8/23,Approved,Please verify citation.
REV-01383,POL-0286,EMP-0030,3/8/23,Approved,No Changes Required.
REV-01384,POL-0095,EMP-0033,3/13/23,Approved,Formatting changes only.
REV-01385,POL-0236,EMP-0028,3/13/23,Rejected,Please verify citation.
REV-01386,POL-0295,EMP-0032,3/14/23,Approved,Looks good.
REV-01387,POL-0110,EMP-0025,3/15/23,Approved,Formatting changes only.
REV-01388,POL-0232,EMP-0028,3/15/23,Approved,Looks good.
REV-01389,POL-0276,EMP-0029,3/20/23,Approved,Update section 3.
REV-01390,POL-0170,EMP-0026,3/20/23,Approved,Please verify citation.
REV-01391,POL-0004,EMP-0011,3/21/23,Approved,Update section 3.
REV-01392,POL-0194,EMP-0027,3/23/23,Approved,No Changes Required.
REV-01393,POL-0181,EMP-0030,3/23/23,Approved,Update section 2.
REV-01394,POL-0066,EMP-0028,3/24/23,Approved,Looks good.
REV-01395,POL-0128,EMP-0027,3/27/23,Approved,No Changes Required.
REV-01396,POL-0150,EMP-0031,3/27/23,Approved,No Changes Required.
REV-01397,POL-0143,EMP-0031,3/27/23,Approved,Formatting changes only.
REV-01398,POL-0227,EMP-0032,3/28/23,Approved,Update section 3.
REV-01399,POL-0021,EMP-0032,3/29/23,Approved,Formatting changes only.
REV-01400,POL-0126,EMP-0031,3/31/23,Approved,Minor edits requested.
REV-01401,POL-0248,EMP-0026,3/31/23,Approved,Formatting changes only.
REV-01402,POL-0162,EMP-0025,4/3/23,Approved,No Changes Required.
REV-01403,POL-0246,EMP-0011,4/3/23,Approved,Update section 3.
REV-01404,POL-0029,EMP-0032,4/4/23,Approved,Please verify citation.
REV-01405,POL-0025,EMP-0025,4/10/23,Approved,Formatting changes only.
REV-01406,POL-0224,EMP-0031,4/12/23,Approved,Minor edits requested.
REV-01407,POL-0043,EMP-0025,4/12/23,Approved,Formatting changes only.
REV-01408,POL-0222,EMP-0028,4/13/23,Approved,No Changes Required.
REV-01409,POL-0165,EMP-0027,4/14/23,Approved,No Changes Required.
REV-01410,POL-0006,EMP-0028,4/18/23,Approved,Please verify citation.
REV-01411,POL-0257,EMP-0030,4/18/23,Approved,No Changes Required.
REV-01412,POL-0236,EMP-0025,4/18/23,Approved,Looks good.
REV-01413,POL-0146,EMP-0028,4/19/23,Approved,No Changes Required.
REV-01414,POL-0041,EMP-0032,4/20/23,Approved,Formatting changes only.
REV-01415,POL-0210,EMP-0028,4/20/23,Approved,Please verify citation.
REV-01416,POL-0291,EMP-0029,4/21/23,Approved,Update section 3.
REV-01417,POL-0156,EMP-0031,4/21/23,Approved,Looks good.
REV-01418,POL-0058,EMP-0027,4/24/23,Approved,Update section 3.
REV-01419,POL-0147,EMP-0025,4/24/23,Approved,Formatting changes only.
REV-01420,POL-0157,EMP-0031,4/25/23,Rejected,Please verify citation.
REV-01421,POL-0112,EMP-0033,4/26/23,Approved,Minor edits requested.
REV-01422,POL-0247,EMP-0033,4/27/23,Approved,Minor edits requested.
REV-01423,POL-0192,EMP-0034,5/1/23,Approved,Update section 3.
REV-01424,POL-0287,EMP-0025,5/1/23,Approved,Looks good.
REV-01425,POL-0154,EMP-0031,5/1/23,Rejected,Update section 3.
REV-01426,POL-0252,EMP-0028,5/2/23,Rejected,Minor edits requested.
REV-01427,POL-0094,EMP-0032,5/2/23,Approved,Update section 3.
REV-01428,POL-0010,EMP-0033,5/3/23,Approved,Minor edits requested.
REV-01429,POL-0116,EMP-0028,5/4/23,Approved,Looks good.
REV-01430,POL-0264,EMP-0032,5/5/23,Approved,Minor edits requested.
REV-01431,POL-0023,EMP-0033,5/8/23,Approved,Minor edits requested.
REV-01432,POL-0288,EMP-0032,5/8/23,Approved,Please verify citation.
REV-01433,POL-0175,EMP-0033,5/9/23,Approved,Please verify citation.
REV-01434,POL-0004,EMP-0031,5/9/23,Approved,No Changes Required.
REV-01435,POL-0188,EMP-0033,5/9/23,Approved,Looks good.
REV-01436,POL-0260,EMP-0031,5/10/23,Rejected,Minor edits requested.
REV-01437,POL-0126,EMP-0033,5/10/23,Approved,Minor edits requested.
REV-01438,POL-0184,EMP-0033,5/11/23,Approved,Please verify citation.
REV-01439,POL-0214,EMP-0032,5/11/23,Approved,Looks good.
REV-01440,POL-0153,EMP-0033,5/17/23,Approved,Update section 3.
REV-01441,POL-0246,EMP-0011,5/17/23,Approved,Formatting changes only.
REV-01442,POL-0279,EMP-0011,5/18/23,Approved,Formatting changes only.
REV-01443,POL-0272,EMP-0034,5/19/23,Approved,Formatting changes only.
REV-01444,POL-0002,EMP-0030,5/22/23,Approved,No Changes Required.
REV-01445,POL-0299,EMP-0030,5/24/23,Approved,Update section 3.
REV-01446,POL-0142,EMP-0033,5/25/23,Approved,Looks good.
REV-01447,POL-0181,EMP-0026,5/30/23,Approved,No Changes Required.
REV-01448,POL-0098,EMP-0028,5/30/23,Approved,Minor edits requested.
REV-01449,POL-0134,EMP-0029,5/30/23,Approved,Minor edits requested.
REV-01450,POL-0176,EMP-0026,5/30/23,Approved,Looks good.
REV-01451,POL-0036,EMP-0032,5/30/23,Approved,Formatting changes only.
REV-01452,POL-0220,EMP-0030,5/31/23,Approved,No Changes Required.
REV-01453,POL-0156,EMP-0031,6/2/23,Rejected,Please verify citation.
REV-01454,POL-0133,EMP-0027,6/2/23,Approved,Looks good.
REV-01455,POL-0063,EMP-0029,6/5/23,Approved,Update section 3.
REV-01456,POL-0188,EMP-0011,6/5/23,Approved,Minor edits requested.
REV-01457,POL-0141,EMP-0030,6/6/23,Rejected,Please verify citation.
REV-01458,POL-0265,EMP-0033,6/8/23,Approved,Update section 3.
REV-01459,POL-0232,EMP-0028,6/12/23,Approved,Update section 3.
REV-01460,POL-0245,EMP-0034,6/12/23,Rejected,Formatting changes only.
REV-01461,POL-0141,EMP-0011,6/12/23,Approved,Update section 3.
REV-01462,POL-0085,EMP-0033,6/12/23,Approved,Update section 3.
REV-01463,POL-0196,EMP-0032,6/12/23,Approved,Please verify citation.
REV-01464,POL-0228,EMP-0031,6/12/23,Rejected,Please verify citation.
REV-01465,POL-0132,EMP-0027,6/14/23,Rejected,Looks good.
REV-01466,POL-0209,EMP-0030,6/15/23,Approved,Update section 3.
REV-01467,POL-0039,EMP-0029,6/16/23,Approved,Please verify citation.
REV-01468,POL-0277,EMP-0025,6/16/23,Approved,Formatting changes only.
REV-01469,POL-0093,EMP-0030,6/20/23,Approved,Minor edits requested.
REV-01469,POL-0093,EMP-0034,6/16/23,Approved,Minor edits requested.
REV-01470,POL-0283,EMP-0026,6/20/23,Approved,Minor edits requested.
REV-01471,POL-0226,EMP-0030,6/20/23,Approved,Formatting changes only.
REV-01472,POL-0268,EMP-0026,6/20/23,Approved,Looks good.
REV-01473,POL-0102,EMP-0028,6/20/23,Approved,Update section 3.
REV-01474,POL-0087,EMP-0034,6/20/23,Approved,No Changes Required.
REV-01475,POL-0259,EMP-0031,6/20/23,Approved,Formatting changes only.
REV-01476,POL-0229,EMP-0028,6/20/23,Approved,Formatting changes only.
REV-01477,POL-0113,EMP-0029,6/21/23,Approved,Formatting changes only.
REV-01478,POL-0097,EMP-0029,6/21/23,Approved,Please verify citation.
REV-01479,POL-0046,EMP-0011,6/21/23,Approved,No Changes Required.
REV-01480,POL-0045,EMP-0030,6/22/23,Approved,Minor edits requested.
REV-01481,POL-0067,EMP-0025,6/23/23,Approved,Update section 4.
REV-01482,POL-0046,EMP-0026,6/26/23,Approved,Formatting changes only.
REV-01483,POL-0278,EMP-0033,6/27/23,Approved,Looks good.
REV-01483,POL-0278,EMP-0026,6/26/23,Approved,Looks good.
